System,Region,Coordinates,SecurityRating,Stations,AsteroidBelts,IceBelts
ZXC8-1,Outer Ring,"8.77609919814912,-40.9249430520828",-0.000787451,0,16,0
LBV-Q1,Outer Ring,"8.76025406060486,-41.3292508125832",-0.003092206,0,12,1
Z-40CG,Outer Ring,"9.2445673325584,-41.6325404873984",-0.008023869,0,16,0
O-RIDF,Outer Ring,"9.65846177639026,-42.486830143154",-0.06209483,0,9,1
A-5M31,Outer Ring,"9.89898961048708,-43.0069049591778",-0.150001506,0,2,0
BOE7-P,Outer Ring,"9.89925298497933,-42.9308765493557",-0.084743608,0,15,0
E-GCX0,Outer Ring,"10.1308974484964,-43.3588526988876",-0.061706373,0,3,0
VBFC-8,Outer Ring,"9.81527257895689,-43.889480149923",-0.183635083,0,15,0
YVA-F0,Outer Ring,"9.50725687727293,-44.5430902339426",-0.696105436,0,29,0
0D-CHA,Outer Ring,"9.14168355533453,-45.1806594887823",-0.792269424,0,1,0
A2V6-6,Outer Ring,"9.58709171033346,-45.1951700977416",-0.850000103,0,6,1
VJ0-81,Outer Ring,"10.0036103349685,-43.0020965360778",-0.031961702,0,10,1
XF-TQL,Fountain,"4.43482210853535,-41.1575424319095",-0.011664772,0,4,0
4-EP12,Fountain,"3.43677450337446,-41.4544728640377",-0.047603077,0,15,0
YZS5-4,Fountain,"4.40464255823305,-41.5216436524571",-0.015342341,0,12,0
3WE-KY,Fountain,"2.69159930687119,-41.6109261246996",-0.107298335,0,14,0
IR-WT1,Fountain,"2.74512740816689,-41.9621646661598",-0.100642795,0,5,0
9-VO0Q,Fountain,"2.55408233919906,-42.423067037891",-0.121028175,0,2,1
A8-XBW,Fountain,"2.19131215289169,-42.0812952639132",-0.169745975,0,10,0
PNQY-Y,Fountain,"2.32651705324001,-41.6624886653878",-0.132287833,0,4,0
RP2-OQ,Fountain,"1.8929999242759,-41.2971397267335",-0.151054141,0,12,0
YVBE-E,Fountain,"0.831339844955284,-41.3400741787744",-0.284406556,0,9,0
BYXF-Q,Fountain,"1.01759028477076,-40.9977344574497",-0.241359182,0,24,1
AC2E-3,Fountain,"1.27078657780804,-40.4942478185863",-0.307185276,0,1,0
C-C99Z,Fountain,"1.72648767178721,-40.5638787304164",-0.321232153,0,11,1
CL-BWB,Fountain,"1.7715695820372,-40.0533707343535",-0.285093347,0,14,0
R3W-XU,Fountain,"2.5834399478257,-40.9161737122243",-0.106247013,0,8,0
E-BWUU,Fountain,"3.0147045997814,-42.5580707292424",-0.091248339,0,20,0
Y-1W01,Fountain,"2.23738631540333,-43.2295873341349",-0.128049143,0,4,0
9R4-EJ,Fountain,"1.23203816133951,-44.0216411623458",-0.104445235,0,10,0
SPLE-Y,Fountain,"0.330091314402056,-44.4598021054248",-0.110502107,0,7,0
Q-XEB3,Fountain,"1.41563986696422,-44.4044463838687",-0.062365585,0,6,0
K8L-X7,Fountain,"1.2297707867507,-44.8241093171679",-0.08737912,0,10,0
5-D82P,Fountain,"2.80482181931031,-42.6559136073373",-0.092345556,0,9,0
8ESL-G,Fountain,"3.29969140466538,-42.4139357421894",-0.027294988,0,7,0
JGOW-Y,Fountain,"2.71671515202058,-42.7528589525428",-0.0481908,0,8,0
APM-6K,Fountain,"3.06087605635468,-42.6705095553386",-0.058685638,0,14,0
RE-C26,Fountain,"4.01870553460585,-42.7613075343653",-0.061856687,0,12,0
AL8-V4,Fountain,"2.08849090871061,-42.4274840779666",-0.071650278,0,15,0
KCT-0A,Fountain,"2.89790850782827,-43.1767829606528",-0.020646195,0,9,1
N2-OQG,Fountain,"4.67749114762613,-42.1731643970327",-0.014211585,0,8,0
OW-TPO,Fountain,"1.519386324306,-42.7623374903423",-0.065746867,0,13,0
9O-ORX,Fountain,"2.26945749027537,-43.0322330490154",-0.121252581,0,3,0
IGE-RI,Fountain,"1.06994110956329,-43.053906266077",-0.048554443,0,5,1
Z9PP-H,Fountain,"4.63992497353425,-42.2193476247716",-0.028167584,0,3,0
7-8S5X,Fountain,"4.9222557793483,-42.7123699104761",-0.029023151,0,14,0
EI-O0O,Fountain,"5.37150898085767,-42.7220250122897",-0.027747478,0,2,0
7X-02R,Fountain,"5.05935175249166,-43.2294019419973",-0.092519483,0,7,0
D2AH-Z,Fountain,"4.94139383339355,-43.9393947607394",-0.216136728,0,20,0
J5A-IX,Fountain,"5.80742609125035,-42.0909709647847",-0.00357134,0,8,1
B17O-R,Fountain,"0.43076001949119,-42.4722018251606",-0.120439476,0,9,0
6F-H3W,Fountain,"0.157024116098389,-42.2382281897609",-0.23633509,0,5,0
H-NPXW,Fountain,"-0.286209739715513,-41.7381021503169",-0.390294357,0,11,0
L-1SW8,Fountain,"-0.216851076603424,-42.0317308376971",-0.472201353,0,6,3
U-SOH2,Fountain,"-0.34365988131009,-41.80183582809",-0.687591415,0,5,0
DBRN-Z,Fountain,"-0.851636047737055,-41.2420135382413",-0.750952687,0,16,0
00GD-D,Fountain,"4.23645515587321,-43.4823091117447",-0.204488061,0,4,0
C1XD-X,Fountain,"3.82443964604308,-43.9944326673788",-0.452907643,0,19,0
G95F-H,Fountain,"3.55932676197176,-44.6660816950504",-0.684677109,0,18,1
B32-14,Fountain,"3.82370028477049,-44.5440230796348",-0.722233694,0,13,0
C-N4OD,Fountain,"2.97970117693448,-45.0241091178355",-0.606511035,0,16,0
CHA2-Q,Fountain,"3.53133402899515,-45.0933957300697",-0.850625971,0,15,1
UAYL-F,Fountain,"0.255023775251011,-45.4115344281273",-0.034355021,0,5,0
ESC-RI,Fountain,"-0.661736574932316,-46.113243457818",-0.023946107,0,11,0
671-ST,Fountain,"-0.249241537837605,-46.3592734640792",-0.015970535,0,2,0
A-HZYL,Fountain,"-1.48847375798581,-46.443023601227",-0.124332554,0,9,0
H-S80W,Fountain,"-1.54507453072534,-46.652557852172",-0.01356556,0,19,1
Z30S-A,Fountain,"-1.82634190697765,-46.0949308398672",-0.086334276,0,18,0
6VDT-H,Fountain,"-0.494546528628171,-43.4827416931934",-0.219454854,0,10,0
NDH-NV,Fountain,"-1.17359192813357,-44.0789685136948",-0.466496887,0,6,0
QV28-G,Fountain,"-1.72948870611255,-44.7168320418912",-0.404971633,0,7,0
15U-JY,Fountain,"-0.949310822440353,-42.917219332668",-0.153461351,0,6,0
NY6-FH,Fountain,"-1.62787122301822,-44.5986490038835",-0.443345968,0,15,0
XJP-Y7,Fountain,"-1.44875929795495,-43.1919233141326",-0.648568753,0,6,0
AV-VB6,Fountain,"-2.29174886499003,-43.4227217422505",-0.866831807,0,19,0
HMF-9D,Fountain,"-2.45525824394143,-46.2332333328474",-0.206418844,0,7,0
7BX-6F,Fountain,"-2.32228853205609,-42.8202592737176",-0.762861644,0,14,0
YZ-LQL,Fountain,"-2.86455724477409,-46.2721421281456",-0.107308054,2,21,0
MN5N-X,Fountain,"-2.10606177432507,-46.2906048254313",-0.276726205,2,11,0
A-1CON,Fountain,"-2.99126666332417,-45.9141117628584",-0.084508899,2,9,0
75FA-Z,Fountain,"-3.82973398779389,-46.3503246177045",-0.075286871,0,18,0
WY-9LL,Fountain,"-3.22435453662986,-45.3375217890244",-0.154704131,3,18,0
D-Q04X,Fountain,"-2.20207960729629,-46.6822529552289",-0.46085566,0,8,1
Serpentis Prime,Fountain,"-2.90610125612874,-46.6763939767854",-0.124803487,3,2,1
P5-EFH,Fountain,"0.134671978578748,-40.1523701058917",-0.320747237,0,13,0
L-A5XP,Fountain,"0.0375683351745581,-39.5455082538388",-0.378722867,0,8,0
D4KU-5,Fountain,"-1.52646203013733,-40.0445778526265",-0.109703637,0,23,0
YRNJ-8,Fountain,"1.20423348727881,-39.0188122920719",-0.610794041,0,11,0
3ZTV-V,Fountain,"-0.618968203371385,-38.8093427814196",-0.280362835,0,3,0
9D6O-M,Fountain,"-0.643199389877442,-39.0439549897719",-0.243120368,0,13,1
LIWW-P,Fountain,"-3.40749690027019,-46.0208887735829",-0.158182609,0,10,1
G-UTHL,Fountain,"-3.63330666299209,-45.9385982313586",-0.121485557,0,8,0
38IA-E,Fountain,"-3.26928452836088,-45.5269248140627",-0.155028281,0,12,1
M-KXEH,Fountain,"-3.3148648637628,-45.2827134157574",-0.087205816,0,2,0
TU-Y2A,Fountain,"-4.28844108195029,-45.6981447011185",-0.469000983,0,18,1
7BIX-A,Fountain,"-4.18294011295213,-45.0680382130507",-0.604127875,0,5,0
I-CUVX,Fountain,"-4.14469527138456,-47.300376640543",-0.10497316,0,18,0
J-RQMF,Fountain,"-5.21602645371953,-47.6633743366973",-0.166604534,0,0,0
TEG-SD,Fountain,"-4.99441891153829,-48.6618225213743",-0.281457785,0,10,0
14YI-D,Fountain,"-4.69003748320225,-47.2462980645836",-0.095322308,0,10,0
87XQ-0,Fountain,"-5.02675842670511,-49.4924702724691",-0.401944108,0,21,1
LJ-TZW,Fountain,"-5.50951131532256,-48.1103840733639",-0.224806822,0,25,0
KVN-36,Fountain,"-5.33649599415058,-49.8008626440496",-0.421099042,0,2,0
57-KJB,Fountain,"-2.18848161307109,-47.5576243391391",-0.284536675,0,8,0
V6-NY1,Fountain,"-2.9277930493057,-48.1096837032378",-0.559552862,0,4,0
OL3-78,Fountain,"-2.24242519126279,-48.0522768981597",-0.262923372,0,5,0
9DQW-W,Fountain,"-2.72707025617839,-48.4908203964481",-0.795331015,0,4,0
PXF-RF,Fountain,"-2.8242403524375,-48.8576112734704",-1,0,26,0
R-BGSU,Fountain,"-2.50936348844333,-47.9017326421805",-0.097892839,0,26,3
O-PNSN,Fountain,"-1.22320831168,-47.1309076786482",-0.645289067,0,6,0
1-5GBW,Fountain,"-1.700839008323,-47.4520097071707",-0.728037894,0,12,0
C-FER9,Fountain,"-1.2898842612454,-47.4569211258684",-0.564523191,0,10,0
F2-2C3,Fountain,"-1.61904118943998,-47.9481689445434",-0.556329567,0,4,0
F-88PJ,Fountain,"-0.961586978478886,-47.419830938526",-0.9002636,0,11,0
ATQ-QS,Fountain,"-2.23759727246607,-47.6824550075691",-0.53760631,0,4,0
XUW-3X,Fountain,"-4.46722011052989,-48.8575730178568",-0.234767966,0,15,0
006-L3,Fountain,"-4.09721319579962,-49.1561072389305",-0.26571151,0,6,0
PB-0C1,Fountain,"-4.83699822788345,-49.5822176964609",-0.289558267,0,16,0
ZUE-NS,Fountain,"-5.27779144429451,-50.0473281745701",-0.310355545,0,8,0
L7-APB,Fountain,"-5.48657824122207,-50.5551318001049",-0.237002467,0,12,0
ZTS-4D,Fountain,"-5.57259759229716,-50.8264222134088",-0.360812865,0,5,0
4HS-CR,Fountain,"-5.92405168870183,-49.7693283336704",-0.541977759,0,13,0
WMH-SO,Fountain,"-6.26154693843645,-50.5390586009329",-0.710599613,0,1,0
LBGI-2,Fountain,"-6.56712017301859,-50.8743946216137",-0.914723404,0,6,1
G1CA-Y,Fountain,"-5.63370672157774,-50.4483577318825",-0.329580456,0,4,0
Y-2ANO,Fountain,"-7.37306884351009,-50.769751090951",-1,0,24,1
Z-YN5Y,Fountain,"-5.48402983577354,-50.8221375964208",-0.295551238,0,2,0
JI-K5H,Paragon Soul,"-45.4899582213758,-8.23496693152648",-0.042593294,0,11,1
33-JRO,Paragon Soul,"-45.96480619753,-8.12095006550765",-0.202167286,0,2,0
ARBX-9,Paragon Soul,"-46.3034733901401,-7.53784562011882",-0.184090105,0,6,0
5-CSE3,Paragon Soul,"-46.0731222572158,-8.22722754779933",-0.200502571,0,8,1
O-MCZR,Paragon Soul,"-46.1322505602735,-8.5728138376678",-0.082940605,0,10,0
9T-APQ,Paragon Soul,"-46.9632308403385,-7.46766809599536",-0.121822207,0,16,0
4Y-OBL,Paragon Soul,"-46.5376118186195,-8.11857969532422",-0.257724426,0,14,1
0-MX34,Paragon Soul,"-47.1990024846362,-7.94646595350664",-0.085009051,0,2,0
5AQ-5H,Paragon Soul,"-46.319990941695,-8.49604827351146",-0.194340437,0,19,3
T-ZFID,Paragon Soul,"-47.3533870052205,-8.20933500482991",-0.067796613,0,3,0
0ZN7-G,Paragon Soul,"-47.2375816940836,-9.03021215201524",-0.047576649,0,22,0
H8-ZTO,Paragon Soul,"-47.2934729926861,-9.6143244829488",-0.132974481,1,18,0
YV-FDG,Paragon Soul,"-46.8254168406676,-10.0565331531719",-0.140293028,0,11,0
LUL-WX,Paragon Soul,"-46.9255138509777,-10.8161919221682",-0.032025733,0,10,0
8Q-UYU,Paragon Soul,"-46.7382560775527,-11.2200281098883",-0.016628525,0,6,0
3PPT-9,Paragon Soul,"-46.7776327671024,-11.8467607561972",-0.024343695,0,13,3
S-KU8B,Paragon Soul,"-47.4654226770494,-12.2641232090462",-0.030650095,0,2,0
JK-GLL,Paragon Soul,"-47.4063591139759,-12.8681100125486",-0.072190892,0,13,0
UAAU-C,Paragon Soul,"-47.1761492319542,-11.0784702201483",-0.012464992,0,16,0
HHJD-5,Paragon Soul,"-47.0139841296814,-9.48089956726894",-0.261711726,0,12,0
ZWV-GD,Paragon Soul,"-47.5073742568504,-9.8800185564599",-0.335809439,0,14,0
1DDR-X,Paragon Soul,"-47.5713198114403,-9.33996259389499",-0.181394555,0,22,0
LG-WA9,Paragon Soul,"-46.6648260995418,-10.3781023402895",-0.152721579,0,15,0
AA-GWF,Paragon Soul,"-47.718653547335,-9.77609305232472",-0.238084703,0,8,0
O4T-Z5,Paragon Soul,"-46.3097796637772,-10.88184499668",-0.060431506,0,38,0
O-97ZG,Paragon Soul,"-46.5475111672421,-11.184578495391",-0.060439393,0,4,0
2I-520,Paragon Soul,"-46.1785720961045,-11.5708377481201",-0.153685491,0,30,0
GQ2S-8,Paragon Soul,"-46.6589818348433,-11.3742110532464",-0.258275246,1,19,0
0SUF-3,Paragon Soul,"-46.4261852919447,-11.9005259313018",-0.286187028,0,5,0
G-M4GK,Paragon Soul,"-45.4274634332774,-12.2888281753326",-1,0,13,0
G1D0-G,Paragon Soul,"-47.2823494678254,-10.9963003296763",-0.056743699,0,9,1
KU3-BB,Paragon Soul,"-47.0536315507194,-11.7792964304786",-0.210136565,0,4,0
O1Q-P1,Paragon Soul,"-46.0747790149027,-12.6959572795537",-0.45707178,0,10,1
LD-2VL,Paragon Soul,"-47.709631132544,-13.4982944828477",-0.200934824,0,17,0
ZBY-0I,Paragon Soul,"-48.1274224885288,-14.2164371964258",-0.439929418,0,13,0
MP5-KR,Paragon Soul,"-47.5753954944221,-14.9250557596567",-0.604835462,1,13,0
O-N589,Paragon Soul,"-47.9763544264375,-15.5758761342912",-0.929369625,0,17,0
ZDYA-G,Paragon Soul,"-48.1324957574956,-15.922368049794",-1,0,1,1
LX5K-W,Paragon Soul,"-48.4452845697854,-14.957728907016",-0.668030216,0,16,1
UHKL-N,Delve,"-20.9842045711574,-38.7193834809195",-0.005240949,1,14,0
Z3V-1W,Delve,"-21.2069060737978,-39.0162609439978",-0.004583818,1,27,0
A-ELE2,Delve,"-21.4079652579016,-39.7657481616323",-0.006374307,1,11,0
KFIE-Z,Delve,"-21.1852019579335,-38.9630563590592",-0.003492582,2,26,0
1DH-SX,Delve,"-22.1805808734904,-39.4472828205345",-0.015273624,1,9,1
PR-8CA,Delve,"-22.4827169977039,-39.9233844004168",-0.026540327,1,9,0
NOL-M9,Delve,"-21.6462396954087,-40.8523841225906",-0.011764609,0,3,0
O-IOAI,Delve,"-21.6812317151527,-41.4071302003533",-0.010847713,0,8,0
QX-LIJ,Delve,"-21.9127099143697,-41.85023198962",-0.014748833,0,1,0
HM-XR2,Delve,"-21.6086360014523,-41.260770508575",-0.013083348,0,6,0
4K-TRB,Delve,"-21.7392800359016,-42.4236879542879",-0.020233186,0,5,0
AJI-MA,Delve,"-21.3841320758212,-41.9182561700025",-0.009190847,0,16,0
FWST-8,Delve,"-23.7519729873181,-40.6273240204542",-0.098012825,1,8,1
YZ9-F6,Delve,"-24.6505021965181,-40.12206291487",-0.177756669,1,14,0
0N-3RO,Delve,"-25.0273689861152,-40.1466847489601",-0.204128792,1,13,0
G-TT5V,Delve,"-23.9414996068576,-40.788273774921",-0.12711214,1,13,0
319-3D,Delve,"-25.5295313957064,-40.3277657290249",-0.324312362,1,14,0
I3Q-II,Delve,"-25.6703116686529,-40.2181519249931",-0.249602111,1,11,0
RF-K9W,Delve,"-22.0181317974515,-42.1346440422566",-0.022350329,0,10,0
E3OI-U,Delve,"-22.6681473350495,-42.9785458560804",-0.045112372,0,5,1
IP6V-X,Delve,"-22.4361438582841,-43.4255732493027",-0.034401282,0,2,0
R5-MM8,Delve,"-23.059067138729,-42.7981593605202",-0.059550794,0,9,1
1B-VKF,Delve,"-22.5463167813542,-43.8567422623635",-0.038731565,0,10,0
T-J6HT,Delve,"-21.4076562711085,-42.7598273406925",-0.010383336,0,7,1
D-W7F0,Delve,"-22.2581439178725,-43.324216749643",-0.115216599,0,31,1
JP4-AA,Delve,"-21.7197697263301,-43.6616597657064",-0.128281565,0,13,1
FM-JK5,Delve,"-22.5375930539509,-44.436742861856",-0.234871319,0,12,0
PDE-U3,Delve,"-22.7696936408468,-44.3506826803238",-0.510000368,0,24,0
23G-XC,Delve,"-20.4533931994515,-43.0776599944591",-0.014797619,0,10,0
T5ZI-S,Delve,"-23.4487686515757,-43.8416784201107",-0.14306647,0,2,0
4X0-8B,Delve,"-22.2352141543646,-45.1675731619438",-0.243518804,0,16,0
Q-HESZ,Delve,"-19.7282438422953,-41.7555613759961",-0.023131883,0,20,0
1-SMEB,Delve,"-19.4171618144253,-41.6351094920282",-0.102642863,0,2,0
M5-CGW,Delve,"-19.5321255042866,-42.3250211114114",-0.433655181,0,5,0
6Q-R50,Delve,"-18.8774530941436,-41.356117950765",-0.105882144,0,16,0
ZA9-PY,Delve,"-19.5105758818189,-42.0278611459107",-0.800160481,0,5,0
RCI-VL,Delve,"-18.129044387536,-41.5191511587458",-0.688269594,0,11,0
MJXW-P,Delve,"-17.7614383738248,-41.6510973518496",-0.900121474,0,14,0
QC-YX6,Delve,"-22.165768634703,-44.2399035544165",-0.025307068,0,9,0
T-M0FA,Delve,"-23.1065451680649,-45.0876338619111",-0.133295939,0,5,0
4O-239,Delve,"-23.8621297253304,-45.2458468761661",-0.351847821,0,5,0
LUA5-L,Delve,"-20.5770247048247,-44.3285827671264",-0.044834713,0,10,0
T-IPZB,Delve,"-20.7168559468669,-44.8784968799204",-0.112938953,0,10,0
Q-JQSG,Delve,"-23.2710673983975,-45.4501724919374",-0.210773962,0,11,0
D-3GIQ,Delve,"-26.1571247909743,-40.0212979041173",-0.394728173,0,12,0
K-6K16,Delve,"-26.4709700436735,-40.0899312299624",-0.434642564,0,17,0
QY6-RK,Delve,"-27.6342994717155,-40.3897661381927",-0.595702127,0,6,1
W-KQPI,Delve,"-26.9848209826309,-40.3246140636117",-0.586411263,0,1,1
PUIG-F,Delve,"-27.3505730754908,-40.5063630441192",-0.674369255,0,5,0
J-LPX7,Delve,"-28.1664659712802,-40.772056381727",-0.68643131,0,15,0
0-HDC8,Delve,"-27.833322285672,-40.4698143194446",-0.722110014,0,8,1
F-TE1T,Delve,"-29.3907776233237,-40.6996445887589",-0.734715014,0,7,1
SVM-3K,Delve,"-28.6859022145365,-39.8688614720744",-0.625197355,0,18,0
1DQ1-A,Delve,"-24.2241754479548,-44.7952852626297",-0.385782332,0,18,0
8WA-Z6,Delve,"-24.6061522907269,-45.075598090416",-0.628642295,0,6,0
5BTK-M,Delve,"-24.1737767576442,-45.5947989151104",-0.653506087,0,5,0
N-8YET,Delve,"-25.7576283964772,-44.5522509568255",-0.875586549,0,12,0
Y-OMTZ,Delve,"-24.7307857961468,-45.8847992147023",-0.930483235,0,10,0
3-DMQT,Delve,"-26.2714204807942,-44.5984047570746",-1,0,9,0
MO-GZ5,Delve,"-25.0976237569369,-45.113421017568",-0.712717966,1,2,1
39P-1J,Delve,"-24.3267090401465,-45.5387869643545",-0.555846439,0,9,1
HZAQ-W,Delve,"-24.3119041581699,-45.9852140402377",-0.582009539,0,13,0
7G-QIG,Delve,"-24.6105649165556,-45.6031121313431",-0.689736026,0,11,1
NIDJ-K,Delve,"-25.3248791364938,-45.2594805509853",-0.606858552,0,8,0
PS-94K,Delve,"-25.3031794347221,-45.9669602769582",-0.754396705,0,3,0
8RQJ-2,Delve,"-25.3624136762499,-45.0627942656913",-0.598111397,0,20,0
KEE-N6,Delve,"-22.3310839311688,-45.8803998311824",-0.227967611,0,17,0
M2-XFE,Delve,"-21.7787376506475,-46.2412699325876",-0.373276026,0,5,0
5-CQDA,Delve,"-21.034125067626,-46.9112092335224",-0.491402769,0,13,0
I-E3TG,Delve,"-20.5744615857238,-46.7964927330339",-0.489287472,0,8,0
S-6HHN,Delve,"-22.181566688541,-47.2245424509821",-0.913289385,0,13,0
ZXB-VC,Delve,"-19.9257467354367,-46.8186014746634",-0.900054948,0,5,0
GY6A-L,Delve,"-26.7528160344911,-40.4479115690105",-0.528847672,0,3,0
UEXO-Z,Delve,"-28.4024730341707,-41.1339181838044",-0.826357018,0,3,0
9O-8W1,Delve,"-29.2544644167538,-40.9065745222714",-0.772719852,0,9,0
8F-TK3,Delve,"-29.9401061327397,-40.2666540249316",-0.630437836,0,7,1
PF-KUQ,Delve,"-30.9494159391597,-39.9812473291207",-0.464327091,0,12,0
N8D9-Z,Delve,"-26.9009884488507,-39.9766772672081",-0.477049407,0,21,0
F-9PXR,Delve,"-22.6238621693658,-45.8928622988133",-0.061338413,0,7,0
Y5C-YD,Delve,"-23.3687513691575,-46.2154974903671",-0.241906452,0,18,1
31X-RE,Delve,"-23.4269968528856,-46.4509307206903",-0.362819756,0,11,0
Q-02UL,Delve,"-23.9913406495662,-46.6249256035714",-0.565322291,0,11,0
7UTB-F,Delve,"-24.8743351793896,-46.3909195981796",-0.861735127,0,10,0
5-6QW7,Delve,"-23.6373477115855,-46.8576309218065",-0.430567851,0,4,1
7-K6UE,Delve,"-28.7650616907448,-41.5086220656028",-0.846010537,0,7,0
C6Y-ZF,Delve,"-29.1072866455993,-41.7974952992414",-0.557071302,0,16,0
6Z-CKS,Delve,"-29.4566035832899,-41.4226383952975",-0.568950766,0,6,0
G-M5L3,Delve,"-29.4389883928087,-41.6120649618958",-0.778623313,0,4,0
KBAK-I,Delve,"-30.131916311861,-41.4600993666065",-0.63734601,0,1,0
M-SRKS,Delve,"-29.7768551623823,-40.949267670314",-0.228520671,0,11,0
9GNS-2,Delve,"-31.5235045908502,-40.0640763915105",-0.55230986,0,8,0
YAW-7M,Delve,"-31.5290045559528,-40.8639284579657",-0.759086904,0,11,1
C3N-3S,Delve,"-31.6361906065661,-41.4172384829819",-0.678023181,0,22,0
CX8-6K,Delve,"-32.0273237583752,-39.6670607193894",-0.413221934,0,6,0
LWX-93,Delve,"-32.3023573256907,-41.6060823887968",-0.896081145,0,8,0
1-2J4P,Delve,"-32.5078394352138,-39.8471676556464",-0.408417428,0,4,0
M0O-JG,Delve,"-33.6108575821373,-39.5069614143835",-0.059634115,0,4,0
WB-AYY,Tenerifis,"-23.3851379692769,-0.995881662848261",-0.054353355,0,12,0
BW-WJ2,Tenerifis,"-22.5106700038467,-1.14797453119229",-0.143326583,0,10,0
S4-9DN,Tenerifis,"-23.2177730603551,-0.885642344423598",-0.093571236,0,10,0
DT-PXH,Tenerifis,"-24.483259410939,-1.46826114716627",-0.113461093,0,6,0
UALX-3,Tenerifis,"-25.4062280049023,-1.10485523890265",-0.186761903,0,10,0
3L3N-X,Tenerifis,"-25.6065721052893,-1.82388215132113",-0.181099666,0,8,0
Y-ORBJ,Tenerifis,"-25.9815025775878,-0.310209071168273",-0.28043673,0,6,0
6-IAFR,Tenerifis,"-25.8270503743012,0.319727267098973",-0.24003903,0,10,0
4-P4FE,Tenerifis,"-26.8598343494298,-1.84537347091693",-0.333247605,0,6,0
RH0-EG,Tenerifis,"-27.3974066466538,-3.09699679755808",-0.348476346,0,17,1
D-9UEV,Tenerifis,"-27.5303680821132,-4.25459341690262",-0.321372349,0,14,0
H-HWQR,Tenerifis,"-28.0831072172802,-4.53539253099814",-0.35202924,0,9,0
QRBN-M,Tenerifis,"-27.5729170362574,-1.69305787458824",-0.508753136,0,13,0
78R-PI,Tenerifis,"-28.3068666318588,-3.69807066474012",-0.431326262,0,18,0
ZD1-Z2,Tenerifis,"-26.5030075610452,0.119534728891004",-0.338314113,0,9,3
C-FD0D,Tenerifis,"-26.6507209093078,0.811591358062558",-0.315514473,0,5,0
S-9RCJ,Tenerifis,"-27.0471656912712,1.25324293246134",-0.304478175,0,10,0
ZMV9-A,Tenerifis,"-26.2871199531271,1.62949763391153",-0.227749264,0,5,1
FE-6YQ,Tenerifis,"-26.6807632547404,2.2868929902414",-0.196768043,0,10,3
W-16DY,Tenerifis,"-27.2316572973032,1.73457209078519",-0.288006936,0,12,0
M-4KDB,Tenerifis,"-27.7275987725771,1.64788749847423",-0.25235825,0,6,1
C3-0YD,Tenerifis,"-27.5705775647532,-1.74128280595403",-0.555452669,0,18,0
PDF-3Z,Tenerifis,"-27.9591946810442,-1.60604020185946",-0.581263598,0,6,0
9-MJVQ,Tenerifis,"-27.8537948684257,-1.63177475629776",-0.491262648,0,7,0
L2GN-K,Tenerifis,"-28.1872622544793,-0.664422645031865",-0.446054347,0,2,0
4-IT9G,Tenerifis,"-28.5408902937445,-1.57021998711061",-0.464797291,0,19,0
PEK-8Z,Tenerifis,"-29.049765073804,-1.29110282795009",-0.704308912,0,8,0
2PG-KN,Tenerifis,"-29.2333915167845,-0.789063553269998",-0.763777234,0,4,0
ABE-M2,Tenerifis,"-27.5790997150538,1.41685503113545",-0.356306286,0,8,0
IL-YTR,Tenerifis,"-28.0913645217449,0.126589686164962",-0.58953661,0,2,0
KW-OAM,Tenerifis,"-28.3609452078491,0.0780839595923515",-0.649991544,0,10,0
U2U5-A,Tenerifis,"-28.2303203011758,1.42153213494408",-0.417475936,0,3,0
EQWO-Y,Tenerifis,"-28.5845074594176,1.90496966839892",-0.355679464,0,5,0
JK-Q77,Tenerifis,"-28.6523374195081,0.110078226866648",-0.662891246,0,17,1
QI9-42,Tenerifis,"-28.7539028530504,2.26788515207394",-0.30758613,0,10,0
YF-P4X,Tenerifis,"-28.5076462564743,2.97656845537537",-0.237176929,0,4,0
